Data/Hora,Pergunta,Trechos Utilizados,Resposta do Assistente,Avaliação Manual
2026-02-22 20:44:21,Quais parâmetros atualizados determinam valor de avaliação por município? No cenário de primeira moradia?,"50: ção, o sistema de amortização, o indexador, a modalidade do financiamento e a origem de recursos determinam o valor da prestação necessária, | 815: ssários para regularização da situação impeditiva. Arquiva o parecer jurídico no dossiê único do financiamento. Nos casos de análise jurídic | 634: lor das despesas acessórias está limitado aos parâmetros estabelecidos da modalidade no item PARÂMETROS DO FINANCIAMENTO, quota estabelecida | 237: as avaliações habitacionais é de 180 dias. O prazo de validade das avaliações habitacionais é contado a partir da data da primeira avaliação",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:21,Quando o extrato do FGTS deve ser atualizado para evitar exigência complementar? Pode detalhar por favor?,"501: a a concessão de valor complementar ao financiamento original, mesmo quando houver alteração do projeto ou substituição de material. PLANO D | 103: o, a informação de cargo/função é igual em todos os meses. extrato de fgts É o documento que contém o registro dos depósitos de FGTS do trab | 368: a. Quando apresentado contracheque para comprovação de renda, o cliente deve ser questionado quanto à existência de mais de um documento (co | 510: não há reajuste durante o prazo de vigência do contrato. Para PMCMV, o valor da TA pode ser suportado pelo FGTS na forma estipulada no [MN, ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:22,Como identificar corretamente a composição familiar no processo de enquadramento do cliente? No cenário de primeira moradia?,"237: as avaliações habitacionais é de 180 dias. O prazo de validade das avaliações habitacionais é contado a partir da data da primeira avaliação | 238: terão como prazo de validade o período remanescente contado a partir da data da primeira avaliação habitacional realizada no início do proce | 255: os cadastrais; dados de renda. Avaliação habitacional: dados de renda de todos os participantes e respectivos cônjuges; composição do Grupo  | 650: as: observar o disposto para apuração da renda familiar bruta mensal, subitem e [MN, MO43062]; utilizar a renda familiar bruta mensal (propo",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:22,Como tratar divergência entre servidor público e extrato bancário na esteira de conformidade? No cenário de primeira moradia?,"281: úblico Federal Servidor Público Estadual Servidor Público Municipal CLASSE 3 – Trabalhadores, Administradores e assemelhados Diretor de Empr | 280: ícia Ocupante de cargo de Direção e Assessoramento Superior Oficiais das Forças Armadas e Forças Auxiliares Ocupante de Cargo de Direção e A | 271: ador sem vínculo de emprego; empregado titular ou proprietário de empresa; servidor público da administração direta; servidor público de aut | 270: PENSÃO ESPECIAL PARA AS PESSOAS ATINGIDAS PELA HANSENÍASE * Exceto para crédito consignado. anexo iii – natureza da ocupação e tabela de ocu",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:22,Quais evidências mínimas a Caixa exige para comprovar renda de faturamento médio no Grupo I e II? Isso muda por cidade?,"815: ssários para regularização da situação impeditiva. Arquiva o parecer jurídico no dossiê único do financiamento. Nos casos de análise jurídic | 14: clareza (subitens [MN, 3.6.4.10.3.4.1] e [MN, 3.6.4.10.3.5]). Apensados: Alterações: Apensado I - Principais Erros de Validação que Impedem  | 96: mposto de renda retido são somados, no caso do cliente comprovar mais de uma renda, proveniente de uma mesma fonte pagadora, com a mesma ocu | 15: – FAQ – Constatação de Renda – inclusão de exemplo sobre Histórico de Contracheque (pergunta 6 com renumeração das seguintes) e alteração na",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:22,Em que condições localização do imóvel sofre revisão durante a análise técnica? No cenário de primeira moradia?,"788: e-mail ou fax, conforme a proposta de financiamento pretendida. Solicita nova análise e avaliação do imóvel antes do vencimento do prazo de  | 782: ara imóvel com laudo de análise vigente no SIOPI que esteja vinculado a uma proposta nas modalidades Aquisição de Terreno e Construção e Con | 835: ercentual correspondente à obra executada deve ser preenchido na primeira parcela. Para Aquisição de Terreno e Construção, cadastra no crono | 745: óvel com laudo de análise vigente Nas situações em que houver um laudo de análise vigente vinculado a uma proposta no SIOPI, com manifestaçã",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:22,Como a análise de crédito considera margem consignável na renda formal de um proponente CLT? Considerando as regras vigentes?,"224: pagamento do proponente é calculada considerando as informações de renda e as características socioeconômicas do tomador ou do grupo familia | 36: mais adequados para os clientes. A proposta de crédito a ser analisada considera as condições do cliente para o crédito pretendido, o impact | 79: s documentos estão descritos no item [MN, 3.6.4]. Para comprovação da Renda Formal é preferível a utilização de documentos como: Contrachequ | 128: entos mensais na CAIXA. O cadastramento da renda é realizado considerando os últimos seis meses do extrato da conta CAIXA (corrente ou popan",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:22,"Sou servidor e meu tempo de casa é estável, isso facilita de verdade? Pode detalhar por favor?","598: ensal com as informações prestadas estão de acordo com à atividade desempenhada – tipo de atividade, local e tempo de trabalho, forma de rem | 402: ocorrerá com a apresentação dos seguintes documentos: Se casado: certidão de casamento atualizada e; documento pessoal de identificação do(a | 280: ícia Ocupante de cargo de Direção e Assessoramento Superior Oficiais das Forças Armadas e Forças Auxiliares Ocupante de Cargo de Direção e A | 281: úblico Federal Servidor Público Estadual Servidor Público Municipal CLASSE 3 – Trabalhadores, Administradores e assemelhados Diretor de Empr",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:22,Existe mitigação permitida quando o cliente apresenta idade máxima de baixo impacto? No cenário de primeira moradia?,"236: isando resguardar o mínimo existencial definido em lei. Validade das avaliações de risco de crédito Para cada tipo de avaliação existe um pr | 85: etário de Estabelecimento Industrial; 904 – Proprietário de Estabelecimento de Prestação de serviços. É considerado contracheque/hollerith,  | 250: a postal e sem dar ciência ao cliente envolvido, utilizando o formulário Comunicação de Suspeita de Lavagem de Dinheiro constante no Anexo I | 865: PF FORMALIZAÇÃO DA CONTRATAÇÃO PELO APLICATIVO – APP HABITAÇÃO CAIXA Acessa diariamente o SIOPI, menu Proposta online, opção “consulta outra",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:23,Qual checklist mínimo inclui extrato do FGTS para contratação sem pendências? Considerando as regras vigentes?,"125: te pagadora na qual o cliente possui vínculo empregatício ou com o CNPJ do INSS 29.979.036/0001-40 para clientes autônomos ou sem vínculo em | 588: a simulação são referenciais e correspondem às condições vigentes na data da simulação. COBRANÇA DO ENCARGO MENSAL E TARIFAS Informa valor,  | 827: ial SE581/SE582. SIOPI Inclui proposta individual no SIOPI, conforme orientações disponíveis no “Roteiro Inclusão de Proposta Individual PF” | 124: extrato do benefício aceito para registro na Ficha Cadastro é de até dois meses anteriores ao mês corrente da avaliação. O auxílio-doença ac",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:23,Qual documentação comprobatória é exigida para contracheque em dossiê habitacional? Isso muda por cidade?,"874: do o referido MO ao dossiê habitacional; agenda com os proponentes, vendedores, participantes, cônjuges/companheiro(a) e Agência e PA, a dat | 875: assinatura do contrato por todos os participantes. acompanha a assinatura do contrato pela Agência e PA de vinculação. DOSSIÊ DIGITAL HABITA | 876: a opção por este tipo de dossiê toda a documentação será arquivada e mantida no SIOPI. Atualmente disponível para as contratações do Nato-Di | 99: os esporádicos ou temporários. HISTÓRICO DE CONTRACHEQUE O histórico de contracheque é utilizado para comprovação dos rendimentos mensais do",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:23,Quais impedimentos legais relacionados a fraude documental bloqueiam contratação habitacional na Caixa? No cenário de primeira moradia?,"55: nstam no [MN, MO43082]. impedimentos para aprovação O processo de análise de risco envolve a verificação da existência de restrições para to | 237: as avaliações habitacionais é de 180 dias. O prazo de validade das avaliações habitacionais é contado a partir da data da primeira avaliação | 586: umentos existentes no [MN, MO30344]. Informa aos proponentes as exigências e impedimentos relacionados ao imóvel e ao vendedor. Se pretensão | 571: avaliação da possibilidade de contratação, ou não; Se apontamento no SICOW motivo 501 – CPF/CNPJ vinculado a utilização de documentação com ",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
2026-02-22 20:44:23,Como identificar corretamente a composição familiar no processo de enquadramento do cliente? Pode detalhar por favor?,"255: os cadastrais; dados de renda. Avaliação habitacional: dados de renda de todos os participantes e respectivos cônjuges; composição do Grupo  | 650: as: observar o disposto para apuração da renda familiar bruta mensal, subitem e [MN, MO43062]; utilizar a renda familiar bruta mensal (propo | 562: os nesta modelo, o cliente legitima a operação, autorizando o CCA/Agência a efetuar consultas de dados cadastrais, a pesquisar dados sigilos | 232: ou dívidas vencidas/prejuízo no SCR em nome do tomador ou grupo familiar é necessária a regularização da situação antes de solicitar nova av",[Falha ao gerar resposta: OPENAI_API_KEY não encontrada. Configure a chave no ambiente ou no arquivo .env.],
